event_id,device_id,timestamp,longitude,latitude
463,7874748103544022938,2016-05-04 00:23:21,0,0
464,-2449726623404699714,2016-05-04 00:15:02,113.26,22.66
465,-2449726623404699714,2016-05-04 00:11:51,113.26,22.66
466,-2050072872616234361,2016-05-04 00:12:23,118.34,35.11
467,6274115063946558675,2016-05-04 00:47:07,110.34,20.06
468,-7181951946686008160,2016-05-04 00:14:57,121.51,31.16
469,-4588292775798737152,2016-05-04 00:15:49,113.24,23.21
470,-5936038713680683117,2016-05-04 00:16:59,120.46,33.21
471,-8340098378141155823,2016-05-04 00:45:36,111.92,34.74
472,3366842472104992417,2016-05-04 00:31:05,0,0
473,5168576365693927250,2016-05-04 00:53:55,0,0
474,3056887658065423272,2016-05-04 00:50:51,106.62,23.9
475,-5564497951509560872,2016-05-04 00:55:33,112.83,35.5
476,7003160972974942356,2016-05-04 00:22:14,0,0
477,-2868898230871436095,2016-05-04 00:21:31,0,0
478,2771516290634663640,2016-05-04 00:21:53,116.43,39.97
479,746518081142147206,2016-05-04 00:23:12,0,0
480,1269053058253588538,2016-05-03 23:57:14,0,0
481,5800572039494813526,2016-05-04 00:01:21,121.57,31.26
482,-3220515152160927393,2016-05-04 00:01:58,110.63,22.07
483,5806899496539264495,2016-05-04 00:02:31,0,0
484,-5159945578534294341,2016-05-04 00:06:51,122.96,41.11
485,7939964667793308252,2016-05-03 23:56:52,112.59,35.08
486,-2682004830508966851,2016-05-03 23:59:05,123.93,41.87
487,7813332581964668360,2016-05-04 00:57:16,120.17,33.37
488,-6243392779260071023,2016-05-04 00:07:35,116.46,40.01
489,7291601419684827590,2016-05-04 00:07:37,114.26,30.57
490,2324672648032098977,2016-05-04 00:08:33,117.27,31.84
491,2536817034080385103,2016-05-04 00:11:48,0,0
492,2973347786994914304,2016-05-04 00:12:23,1,1
493,-1622561733905307490,2016-05-04 00:12:59,0,0
494,-17299534936664237,2016-05-04 00:13:41,0,0
495,1448798737437496116,2016-05-04 00:16:22,118.72,35.69
496,-1145489861592235162,2016-05-04 00:16:34,108.41,34.23
497,4188737234359273143,2016-05-04 00:00:47,119.97,36.33
498,8709039226990205618,2016-05-04 00:02:14,120.29,31.55
499,-4543117867537584700,2016-05-04 00:01:54,0,0
500,6584882066161028231,2016-05-04 00:04:39,113.67,34.79
501,-5017091090947858272,2016-05-04 00:03:26,113.86,34.75
502,-5473765859957687002,2016-05-04 00:04:15,0,0
503,7411105648012368481,2016-05-04 00:04:08,112.14,32.02
504,-7170124922739926768,2016-05-04 00:05:54,0,0
505,7411105648012368481,2016-05-04 00:45:06,112.14,32.02
506,4360724484956261264,2016-05-04 00:49:15,81.3,6.29
507,-280792878984386324,2016-05-04 00:45:54,0,0
508,2685565680877493039,2016-05-04 00:47:32,106.47,29.54
509,7411105648012368481,2016-05-04 00:51:33,112.14,32.02
510,492753211376124593,2016-05-04 00:51:51,0,0
511,2771516290634663640,2016-05-04 00:27:38,116.44,39.96
512,6790429448650349129,2016-05-04 00:33:56,116.66,40.35
513,-6339020633589616078,2016-05-04 00:39:17,108.95,34.36
514,1687392550195182085,2016-05-03 23:59:45,115.79,28.19
515,8169269573256157090,2016-05-03 23:59:44,100.08,23.88
516,5190556778193275366,2016-05-04 00:08:19,0,0
517,-8577253357321175107,2016-05-04 00:09:07,0,0
518,635053868561314388,2016-05-04 00:01:14,116.68,39.51
519,-2244055843713919283,2016-05-04 00:01:43,0,0
520,2236109691143232924,2016-05-04 00:02:31,119.55,29.08
521,3683832473726156073,2016-05-04 00:02:38,0,0
522,-5975696744602755578,2016-05-04 00:55:24,0,0
523,1448798737437496116,2016-05-04 00:54:12,118.72,35.69
524,578997461158608782,2016-05-04 00:54:27,118.75,31.99
525,-2653139701608517660,2016-05-04 00:18:55,113.5,23.08
526,6093002121756678917,2016-05-04 00:14:16,108.27,22.8
527,-1168532065303398550,2016-05-04 00:19:15,110.29,25.24
528,-5061444900813064868,2016-05-04 00:19:44,112.86,27.89
529,2947055144091689955,2016-05-04 00:35:06,1,1
530,-3376966615017152613,2016-05-04 00:35:57,113.67,34.83
531,1010841597149564130,2016-05-04 00:09:57,108.96,34.27
532,4959847116876189303,2016-05-04 00:00:23,0,0
533,-6067114291817918998,2016-05-04 00:02:06,108.23,22.79
534,-2549038872164501503,2016-05-04 00:02:08,103.77,29.6
535,-6067114291817918998,2016-05-04 00:02:48,108.23,22.79
536,-6067114291817918998,2016-05-04 00:03:18,108.23,22.79
537,-792383793172068444,2016-05-04 00:31:25,116.97,31.05
538,-5992692600714225649,2016-05-04 00:31:19,1,1
539,-792383793172068444,2016-05-04 00:32:28,116.97,31.05
540,-8360258141813138270,2016-05-04 00:33:32,116.36,23.55
541,812352014294252782,2016-05-04 00:25:29,118.81,31.88
542,-892161709088878677,2016-05-04 00:20:25,115.46,38.88
543,1522573667677189193,2016-05-04 00:21:17,120.98,32.04
544,-4439293958756871130,2016-05-04 00:28:56,120.89,32.01
545,4347254798557653518,2016-05-04 00:20:17,0,0
546,-2679114003946342706,2016-05-04 00:11:57,117.32,36.67
547,-5518481793285541229,2016-05-04 00:12:32,0,0
548,8339429008953975436,2016-05-04 00:55:48,118.1,39.61
549,2236270255494208040,2016-05-04 00:30:27,114.43,38.02
550,-6515269256063189537,2016-05-04 00:31:10,0,0
551,2236270255494208040,2016-05-04 00:32:00,114.43,38.02
552,6032968269949407075,2016-05-04 00:01:15,116.67,23.56
553,6721639827938905415,2016-05-04 00:03:04,118.21,33.49
554,-8248007490134068868,2016-05-04 00:02:59,0,0
555,1440081414037054044,2016-05-04 00:02:40,113.14,23.2
556,-7328709357224664821,2016-05-04 00:17:15,104.13,30.69
557,-4095486523276645423,2016-05-04 00:18:03,0,0
558,-7007340376081800562,2016-05-04 00:20:23,1,1
559,4420660700111343452,2016-05-04 00:52:18,103.7,27.31
560,6849507812149064445,2016-05-04 00:52:51,106.3,31.27
561,-1034442578068177113,2016-05-04 00:54:22,120.31,30.23
562,-6216864668208339353,2016-05-03 23:59:18,112.71,34.64
563,1035930212814718145,2016-05-04 00:00:10,0,0
564,-1773995327397022629,2016-05-04 00:47:23,0,0
565,6098395104206758562,2016-05-04 00:29:19,113.26,23.13
566,-4290248902642092630,2016-05-04 00:30:37,120.33,27.47
567,7528832532846620299,2016-05-04 00:13:11,0,0
568,-5028958045126309142,2016-05-05 00:49:13,0,0
569,-7436289942198085775,2016-05-05 00:49:58,118.6,24.85
570,-3486851934360627466,2016-05-05 00:55:06,104,30
571,5871294352051724380,2016-05-05 00:57:01,114.42,23.12
572,7865844755572517576,2016-05-05 00:56:45,116.36,40
573,-7436289942198085775,2016-05-05 00:40:04,118.6,24.85
574,7203207011993496477,2016-05-05 00:34:09,1,1
575,7775068078323787891,2016-05-05 00:35:18,116.33,39.99
576,852727334911219592,2016-05-05 00:32:57,106.42,29.82
577,4283638616733412874,2016-05-05 00:33:48,112.26,35.54
578,9092517976165585889,2016-05-05 00:25:36,104.13,30.61
579,8158111403422961230,2016-05-05 00:22:22,116.11,40.24
580,2403057235394563191,2016-05-05 00:24:58,0,0
581,-1665747316320762870,2016-05-05 00:51:23,117.07,36.67
582,6658623800651213319,2016-05-05 00:40:29,0,0
583,3114242858966936759,2016-05-05 00:44:23,117.16,35.09
584,-7995042655159756593,2016-05-05 00:21:36,114.71,22.99
585,-8246059292821443986,2016-05-05 00:20:04,114.17,22.83
586,-3989361881501469025,2016-05-05 00:20:33,0,0
587,3906790300662712979,2016-05-05 00:34:43,122.89,47.51
588,-7615004910868617839,2016-05-05 00:03:03,0,0
589,-519558766772646455,2016-05-05 00:04:15,0,0
590,4056347577675077804,2016-05-05 00:53:54,113.8,35.46
591,-1729295189954376724,2016-05-05 00:54:43,120.12,30.27
592,1946302634062517988,2016-05-05 00:55:23,0,0
593,375525212990113463,2016-05-05 00:09:20,0,0
594,1198889734081283426,2016-05-05 00:06:02,113.73,23.01
595,1198889734081283426,2016-05-05 00:14:21,113.73,23.01
596,5924174755240072459,2016-05-05 00:10:27,119.37,26.09
597,-7638437755025775585,2016-05-05 00:13:54,0,0
598,666899869883871830,2016-05-05 00:19:54,113.18,27.8
599,-4968755979799158817,2016-05-05 00:20:24,1,1
600,2878906854748335919,2016-05-05 00:08:30,0,0
601,4043769937056101596,2016-05-05 00:08:57,118.01,39.79
602,4424928764046125276,2016-05-05 00:05:44,114.07,22.63
603,3190325046292325157,2016-05-05 00:26:47,114.33,22.66
604,-8017843842221687516,2016-05-05 00:26:55,125.17,43.99
605,-1180333924195867415,2016-05-05 00:28:35,117.98,24.6
606,3129954671915011426,2016-05-05 00:08:43,102.26,27.9
607,3516086611060899152,2016-05-05 00:09:25,114.13,22.72
608,1782294450606949677,2016-05-05 00:10:30,0,0
609,-3762561587120285467,2016-05-05 00:14:47,121.54,31.29
610,-3762561587120285467,2016-05-05 00:22:51,121.54,31.29
611,-3762561587120285467,2016-05-05 00:23:50,121.54,31.29
612,8663743929678393765,2016-05-05 00:06:24,108.74,39.83
613,-5935411131112829781,2016-05-05 00:54:44,112.86,27.24
614,-3142522852780558004,2016-05-05 00:54:52,113.58,37.33
615,7782943363889386599,2016-05-05 00:55:29,120.21,33.4
616,-2025394353286984733,2016-05-05 00:05:26,110.46,19.26
617,-7746498892660514799,2016-05-05 00:16:33,0,0
618,666899869883871830,2016-05-05 00:16:58,113.18,27.8
619,-9199963937999577591,2016-05-05 00:40:41,0,0
620,1186608308763918427,2016-05-05 00:41:33,114.77,25.68
621,217391878093527357,2016-05-04 23:57:54,0,0
622,-414517303919490495,2016-05-04 23:58:18,0,0
623,-4280898478085704307,2016-05-04 23:59:04,106.72,26.58
624,-1395010303246301847,2016-05-05 00:51:56,116.68,23.36
625,-833835207779975000,2016-05-05 00:05:23,114.3,30.52
626,-4954386713806615254,2016-05-05 00:01:40,117.03,25.09
627,394352668252551259,2016-05-05 00:06:43,121.52,31.19
628,589483191079996212,2016-05-05 00:03:00,114.02,22.66
629,7203207011993496477,2016-05-05 00:40:23,1,1
630,2876903652429677499,2016-05-05 00:41:25,0,0
631,1183388836601832766,2016-05-05 00:38:17,104.03,30.64
632,-7295456045290839743,2016-05-05 00:58:11,120.51,31.37
633,5621674882190712367,2016-05-05 00:29:16,108.63,40.73
634,5621674882190712367,2016-05-05 00:29:15,108.63,40.73
635,-6482351373673174962,2016-05-05 00:38:44,113.29,33.72
636,-6698612381724883457,2016-05-05 00:40:01,113.35,22.52
637,-8323972581689757432,2016-05-05 00:24:35,120.17,30.25
638,3010974422078283719,2016-05-04 23:59:02,113.27,35.18
639,-6791451991147655459,2016-05-04 23:59:31,108.81,23.22
640,-8193164985230067544,2016-05-04 23:59:59,0,0
641,-7630502601240252262,2016-05-05 00:00:34,120.2,30.21
642,3010974422078283719,2016-05-05 00:01:00,113.27,35.18
643,3516086611060899152,2016-05-05 00:01:28,114.13,22.72
644,1761907854023642752,2016-05-05 00:01:43,0,0
645,1684441482272405611,2016-05-04 23:58:29,0,0
646,-8508358830260983149,2016-05-05 00:03:17,112.92,27.84
647,-78051140437086723,2016-05-05 00:07:00,0,0
648,3129954671915011426,2016-05-05 00:07:28,102.26,27.9
649,7674178869994435830,2016-05-05 00:04:09,0,0
650,-9038105588603649844,2016-05-05 00:36:14,113.23,23.14
651,-7614195212113743920,2016-05-05 00:08:43,119.92,30.24
652,-7614195212113743920,2016-05-05 00:13:14,119.92,30.24
653,3167532649350238825,2016-05-05 00:09:43,0,0
654,-845139532698223858,2016-05-05 00:49:37,116.31,39.93
655,-1803535012821465150,2016-05-05 00:07:46,114.2,22.65
656,9184963992247652631,2016-05-05 00:08:23,120.2,30.07
657,-8926211772892695918,2016-05-05 00:21:54,114.01,22.91
658,1908345067134378897,2016-05-05 00:22:29,0,0
659,5302153745489004242,2016-05-05 00:00:28,0,0
660,-3189209564521242006,2016-05-05 00:01:19,0,0
661,4653546651966915934,2016-05-05 00:00:51,113.91,35.33
662,-2080324261315610743,2016-05-05 00:01:13,0,0
663,1186608308763918427,2016-05-05 00:01:33,114.77,25.68
664,3488798937589918696,2016-05-05 00:20:47,0,0
665,-6984491404817354437,2016-05-05 00:22:07,0,0
666,-240092430394916872,2016-05-05 00:27:19,0,0
667,-3735398347729432574,2016-05-05 00:23:56,0,0
668,-2437054585100636690,2016-05-05 00:25:17,118.19,28.45
669,-2437054585100636690,2016-05-05 00:29:29,118.19,28.45
670,931497623158921771,2016-05-05 00:29:35,110.92,34.61
671,-1303838990699151971,2016-05-05 00:40:59,120.36,36.26
672,637726122459520138,2016-05-05 00:41:45,114.42,30.39
673,1553983497578893833,2016-05-05 00:03:40,119.01,33.01
674,666899869883871830,2016-05-05 00:03:51,113.18,27.8
675,-8017843842221687516,2016-05-05 00:28:47,125.17,43.99
676,1526453101276362580,2016-05-05 00:29:10,104.03,30.64
677,7782943363889386599,2016-05-05 00:30:30,120.21,33.4
678,-2928823858640133752,2016-05-04 23:59:30,0,0
679,-8114645120388883003,2016-05-05 00:27:24,0,0
680,-1210197042572695532,2016-05-05 00:32:20,113.68,34.59
681,3964358227080490162,2016-05-05 00:35:42,114.05,22.61
682,-8460287811578709841,2016-05-04 23:58:20,105.2,30.68
683,-1408209663652293196,2016-05-04 23:58:02,103.8,31.16
684,-9013296464481884995,2016-05-04 23:58:33,0,0
685,-5163403808035005756,2016-05-05 00:38:57,114.11,22.6
686,-6563927821739874072,2016-05-05 00:39:05,115.59,37.54
687,-1408209663652293196,2016-05-05 00:16:29,103.8,31.16
688,3226456573900538719,2016-05-05 00:17:12,0,0
689,-4453563395226165205,2016-05-05 00:13:11,115.98,36.47
690,-6926874748273274057,2016-05-05 00:18:42,0,0
691,-390204586297217027,2016-05-05 00:25:16,109.6,24.4
692,-9210896665715593536,2016-05-05 00:25:25,0,0
693,-7105988917740046513,2016-05-05 00:27:16,0,0
694,-7239888079442181545,2016-05-05 00:13:07,116.1,39.93
695,-5948036752238710750,2016-05-05 00:13:23,123.4,41.8
696,4843556583141155949,2016-05-05 00:06:46,0,0
697,4424928764046125276,2016-05-05 00:07:10,114.07,22.63
698,4043769937056101596,2016-05-05 00:07:37,118.01,39.79
699,-3685904520530580568,2016-05-05 00:08:06,119.34,26.08
700,-2845246420721701683,2016-05-05 00:02:24,0,0
701,-8055909210595694836,2016-05-05 00:03:01,116.42,39.92
702,-6105945866007376919,2016-05-05 00:03:40,120.01,30.21
703,-2876670182687327494,2016-05-05 00:04:10,96.17,16.82
704,-3944041001495863450,2016-05-05 00:08:29,0,0
705,-4675255191330300693,2016-05-05 00:04:56,0,0
706,7809679109579634871,2016-05-05 00:05:40,0,0
707,5333403513971904428,2016-05-05 00:06:16,120.77,41.13
708,-3944041001495863450,2016-05-05 00:06:43,0,0
709,-17299534936664237,2016-05-05 00:07:18,0,0
710,7052494167889525114,2016-05-05 00:50:59,104,30
711,5333403513971904428,2016-05-05 00:52:01,120.77,41.13
712,-6424052289532294202,2016-05-05 00:55:36,0,0
713,1099527544568654486,2016-05-05 00:56:37,118.63,32.08
714,7102818890309647918,2016-05-05 00:14:12,120.14,33.37
715,7008059553333526159,2016-05-05 00:15:19,0,0
716,-7121288393102770729,2016-05-05 00:15:15,0,0
717,-9078005736539812378,2016-05-05 00:17:48,0,0
718,8863501449417490902,2016-05-05 00:18:23,0,0
719,-7148525082644908918,2016-05-05 00:19:04,0,0
720,-6337414863554381032,2016-05-05 00:00:43,118.11,39.57
721,-6835073446678191647,2016-05-05 00:01:15,122.98,41.11
722,-1386805698010725279,2016-05-05 00:03:33,104.23,31.34
723,-5600411672557712002,2016-05-05 00:12:20,97.05,40.28
724,5517233598675421929,2016-05-05 00:13:09,0,0
725,-2467859834948242713,2016-05-05 00:13:46,0,0
726,-3466700405566229536,2016-05-05 00:16:51,113.12,36.17
727,-5673105500207210053,2016-05-05 00:17:37,114.67,25.73
728,4539498704288874925,2016-05-05 00:40:23,110.39,24.5
729,7995932390106085411,2016-05-05 00:42:13,109.24,24.66
730,5200698137007492674,2016-05-05 00:42:40,120.91,36.66
731,6707358705097121204,2016-05-05 00:45:51,119.28,26.09
732,8769781260256989340,2016-05-05 00:11:11,113.31,23.13
733,1361157773765159340,2016-05-05 00:51:33,104,30
734,8997408841908618915,2016-05-05 00:53:01,114.71,22.79
735,7177637408849894690,2016-05-05 00:48:10,0,0
736,5854440389230560287,2016-05-05 00:46:37,112.55,37.87
737,4722561604527142608,2016-05-05 00:52:40,118.81,32.04
738,2360178808011239821,2016-05-05 00:52:24,113.33,23.18
739,-6749974876730351262,2016-05-05 00:52:51,120.35,36.09
740,666899869883871830,2016-05-05 00:53:16,113.18,27.8
741,2551887777268842986,2016-05-05 00:56:35,111.55,36.08
742,-3132137987578403135,2016-05-05 00:55:02,111.33,30.78
743,5150669208847800176,2016-05-05 00:05:12,116.41,39.8
744,5150669208847800176,2016-05-05 00:06:52,116.41,39.8
745,-5888248315620035636,2016-05-05 00:06:18,0,0
746,-5704835575163222231,2016-05-05 00:37:29,0,0
747,1239082532107977511,2016-05-05 00:39:00,0,0
748,-7543777354189481880,2016-05-05 00:39:57,120.47,31.23
749,8431894226122305343,2016-05-05 00:41:31,113.67,34.75
750,4376475524051659983,2016-05-05 00:13:35,103.89,30.68
751,-6695533614190848526,2016-05-05 00:17:23,120.06,31.72
752,5564463330133498166,2016-05-05 00:13:37,114.05,22.6
753,-3746248670824158209,2016-05-05 00:03:57,123.29,41.97
754,-8340098378141155823,2016-05-05 00:04:27,111.92,34.74
755,7793249080909552118,2016-05-05 00:04:44,0,0
756,-5108338403267133151,2016-05-05 00:15:30,115.92,28.71
757,-4803902212652498700,2016-05-06 00:03:02,1,1
758,-1716101595111805681,2016-05-05 23:59:54,109.4,24.35
759,-2509099362140757993,2016-05-06 00:04:20,0,0
760,8292388373526453818,2016-05-06 00:04:53,116.46,39.89
761,4013892935208369309,2016-05-06 00:05:26,120.3,31.92
762,73934199191797822,2016-05-06 00:05:56,115.66,37.75
763,9206538029661406976,2016-05-06 00:06:14,112.91,28.23
764,-4686013215749774210,2016-05-06 00:09:05,118.72,32.15
765,8742448979788986408,2016-05-06 00:07:11,0,0
766,423552451003403157,2016-05-06 00:07:46,0,0
767,8292388373526453818,2016-05-06 00:09:00,116.46,39.89
768,616546636494488932,2016-05-06 00:43:59,119.45,26
769,4936063047546758457,2016-05-06 00:44:17,118.7,32.11
770,616546636494488932,2016-05-06 00:47:47,119.45,26
771,7304138018423453993,2016-05-06 00:46:29,0,0
772,616546636494488932,2016-05-06 00:47:50,119.45,26
773,9206538029661406976,2016-05-06 00:48:59,112.91,28.23
774,-4059804812024356559,2016-05-06 00:46:16,0,0
775,1186608308763918427,2016-05-06 00:41:08,113.62,23.29
776,-8960445537264305967,2016-05-05 23:52:28,120.68,28.07
777,-754860081963222510,2016-05-06 00:00:03,117.02,36.65
778,5085227046846857872,2016-05-05 23:58:40,0,0
779,1676260422085463470,2016-05-06 00:00:08,116.33,39.98
780,7951048787548122125,2016-05-06 00:52:41,117.49,31.39
781,-2454839533350229684,2016-05-06 00:53:44,0,0
782,-593848747144087990,2016-05-05 23:56:56,114.74,23.75
783,-126665215474562445,2016-05-06 00:45:04,110.33,20
784,-126665215474562445,2016-05-06 00:41:19,110.33,20
785,-7962963888566872972,2016-05-06 00:04:25,119.42,32.21
786,-5112484953301772688,2016-05-06 00:04:38,109.41,24.38
787,1522573667677189193,2016-05-06 00:05:12,120.98,32.04
788,-3204114153022871885,2016-05-05 23:56:55,0,0
789,-17299534936664237,2016-05-06 00:01:51,0,0
790,-6935842738900417041,2016-05-06 00:02:26,113.58,28.71
791,1479963985609520625,2016-05-06 00:03:03,0,0
792,8196023714633716718,2016-05-06 00:03:48,130.36,46.79
793,-7709512123722112532,2016-05-06 00:04:21,110.94,27.1
794,-17299534936664237,2016-05-06 00:08:20,0,0
795,-4642346359787978880,2016-05-06 00:09:12,116.48,23.45
796,5333403513971904428,2016-05-06 00:09:51,120.77,41.13
797,-6966681884762583679,2016-05-05 23:56:51,0,0
798,-2169637385770210935,2016-05-06 00:01:29,0,0
799,7904745459232191266,2016-05-06 00:01:11,119.34,26.08
800,-5846787611525887454,2016-05-06 00:01:44,0,0
801,-8674718044281656170,2016-05-06 00:02:09,117.24,32
802,-5235872135901851022,2016-05-06 00:21:50,0,0
803,-1151190168592042926,2016-05-06 00:22:26,119.54,35.41
804,-2567779242652036474,2016-05-06 00:22:52,0,0
805,-5853822721649908988,2016-05-06 00:18:11,116.32,26.85
806,6001961141627964380,2016-05-06 00:01:06,113.07,22.57
807,-7590909271564594154,2016-05-06 00:51:56,121.52,31.21
808,1163935642527358119,2016-05-06 00:01:07,112.41,39.32
809,-8526386245397858859,2016-05-06 00:01:33,0,0
810,2885974416317471178,2016-05-05 23:56:45,0,0
811,-8157316315374536599,2016-05-05 23:58:04,102.73,24.18
812,6849507812149064445,2016-05-06 00:38:46,106.3,31.27
813,4526144263073373961,2016-05-06 00:03:02,0,0
814,2760458858782875235,2016-05-06 00:03:36,113.39,23.05
815,7855950653862887421,2016-05-06 00:04:50,0,0
816,-6422142925983333566,2016-05-06 00:06:05,0,0
817,-5233275088039924240,2016-05-06 00:06:31,0,0
818,-7557159218091714294,2016-05-06 00:04:35,0,0
819,-2469250099191849932,2016-05-06 00:10:04,102.73,25.06
820,6105843536183892677,2016-05-06 00:10:46,116.36,23.56
821,-4740215680721212367,2016-05-06 00:12:56,118.18,26.64
822,-6896436487822764964,2016-05-06 00:25:08,120.36,31.56
823,6105843536183892677,2016-05-06 00:25:46,116.36,23.56
824,4575294350520278115,2016-05-06 00:26:29,0,0
825,-8300776266860055291,2016-05-06 00:26:54,118.91,27.7
826,-8300776266860055291,2016-05-06 00:27:34,118.91,27.7
827,6105843536183892677,2016-05-06 00:28:46,116.36,23.56
828,-3221036834038757355,2016-05-06 00:30:04,118.16,24.48
829,3915082290673137129,2016-05-06 00:35:12,121.24,28.74
830,-1901148242023602210,2016-05-06 00:40:44,116.46,35.93
831,-8398568037238781430,2016-05-06 00:04:26,0,0
832,-5599527610802047850,2016-05-06 00:05:32,109.08,34.15
833,2731182182628794014,2016-05-06 00:05:07,116.35,39.79
834,2731182182628794014,2016-05-06 00:05:37,116.35,39.79
835,5412806748432850102,2016-05-06 00:12:44,118.77,32.08
836,-3126637652568298537,2016-05-06 00:14:05,112.99,28.25
837,7256449458944636218,2016-05-06 00:30:30,0,0
838,7886946930680846277,2016-05-06 00:39:44,0,0
839,-4127669035165465863,2016-05-06 00:40:49,0,0
840,7480579773569704016,2016-05-06 00:51:10,114.42,30.52
841,-8090305718591421848,2016-05-06 00:33:09,121.48,31.35
842,4521087172040088969,2016-05-05 23:59:32,113.78,23.46
843,6871174750645130490,2016-05-05 23:59:53,121.29,30.79
844,-5327080562082734366,2016-05-06 00:40:05,0,0
845,-1053657946037918624,2016-05-06 00:45:20,120.53,30.65
846,1186608308763918427,2016-05-05 23:57:28,114.91,36.44
847,1186608308763918427,2016-05-05 23:58:18,105.89,30.99
848,1938415786307433324,2016-05-05 23:59:02,114.36,23.04
849,-1588924392657475573,2016-05-06 00:16:10,115.97,38.67
850,6608044227866940944,2016-05-06 00:20:33,108.93,34.27
851,4883934867536547687,2016-05-06 00:21:06,116.69,39.67
852,5011364233531956790,2016-05-06 00:37:54,0,0
853,-5039969084661426723,2016-05-06 00:54:47,0,0
854,-1272694999899178281,2016-05-06 00:58:18,119.25,26.05
855,-2621360979798832281,2016-05-06 00:36:22,119.33,26.1
856,-7572306077143068763,2016-05-06 00:19:47,102.71,25.04
857,6105843536183892677,2016-05-06 00:52:22,116.38,23.56
858,3915082290673137129,2016-05-06 00:53:16,0,0
859,-2603528729536808786,2016-05-06 00:27:43,113.29,22.91
860,3309765693003905218,2016-05-06 00:28:16,126.94,44.41
861,7995932390106085411,2016-05-06 00:31:00,109.24,24.67
862,7995932390106085411,2016-05-06 00:31:30,109.24,24.67
863,-3294212401499686085,2016-05-06 00:32:18,116.48,39.98
864,7995932390106085411,2016-05-06 00:33:00,109.24,24.67
865,-2936195938876136624,2016-05-06 00:33:59,0,0
866,-4201739529186450645,2016-05-06 00:30:36,0,0
867,-1987232476024835929,2016-05-06 00:35:51,114.91,30.46
868,-42961107734561676,2016-05-06 00:36:34,117.98,24.61
869,-4515062558312922713,2016-05-06 00:37:10,113.26,23.16
870,-4433358124435913405,2016-05-06 00:06:30,0,0
871,-6598854004527909499,2016-05-06 00:06:52,0,0
872,589483191079996212,2016-05-05 23:59:48,114.02,22.66
873,-593848747144087990,2016-05-06 00:37:47,114.74,23.75
874,-9101136702913293314,2016-05-06 00:39:18,0,0
875,-2067195899781907554,2016-05-06 00:52:47,0,0
876,3114242858966936759,2016-05-06 00:31:10,117.17,35.09
877,5730785014341775081,2016-05-06 00:06:10,0,0
878,8846418611066019600,2016-05-06 00:06:42,0,0
879,-2025896434656499604,2016-05-06 00:11:16,117.28,31.86
880,3457072588641797510,2016-05-06 00:20:03,0,0
881,-3579248952428552443,2016-05-06 00:20:39,113.17,30.64
882,-446207237743492208,2016-05-06 00:13:54,0,0
883,-4072125669792963306,2016-05-06 00:14:24,105.61,27.14
884,-4072125669792963306,2016-05-06 00:15:28,105.61,27.14
885,2595347496673767885,2016-05-06 00:18:17,0,0
886,3084701927871500055,2016-05-06 00:41:51,0,0
887,7551825138592235179,2016-05-06 00:38:06,117.14,36.72
888,-5571137428507159701,2016-05-06 00:46:23,113.05,23.67
889,4229754489691870487,2016-05-06 00:46:57,121.44,29.91
890,-7426959018802123981,2016-05-06 00:14:38,0,0
891,6244658616461032320,2016-05-06 00:16:21,0,0
892,7600604808913089831,2016-05-06 00:17:08,113.93,35.28
893,-8961533451607858223,2016-05-06 00:17:49,112.97,28.21
894,476363564643571851,2016-05-06 00:34:21,116.49,39.81
895,-1476676034036923014,2016-05-06 00:35:32,112.9,31.67
896,-8426996949299283537,2016-05-06 00:39:30,119.07,25.48
897,-8426996949299283537,2016-05-06 00:40:21,119.07,25.48
898,-1495460756520593643,2016-05-06 00:41:21,121.47,31.24
899,6093016426227218154,2016-05-06 00:42:12,0,0
900,-4905249357900282739,2016-05-06 00:42:54,102.92,24.68
901,282723060580691300,2016-05-06 00:43:58,106.58,29.51
902,8585553802933429818,2016-05-06 00:45:47,0,0
903,-1170950896505485717,2016-05-06 00:47:41,113.84,33.94
904,4782582047729166353,2016-05-06 00:50:01,114.47,38.03
905,-7134162087670243385,2016-05-06 00:15:36,119.94,30.57
906,-2334575669602950046,2016-05-06 00:16:08,0,0
907,-3258260477670399411,2016-05-06 00:24:27,122.54,40.71
908,-1672095808028450558,2016-05-06 00:25:14,0,0
909,-6875585507485886098,2016-05-06 00:25:37,121.45,31.2
910,-7048341699121199608,2016-05-06 00:30:38,112.2,31.05
911,1385577097943461219,2016-05-06 00:35:22,120.73,31.23
912,2322094716892293077,2016-05-06 00:24:48,116.52,39.88
913,8267767375752268489,2016-05-06 00:02:50,118.02,24.48
914,4229754489691870487,2016-05-06 00:03:09,121.44,29.91
915,3482222373021632350,2016-05-06 00:03:44,0,0
916,611444382607140951,2016-05-05 23:59:34,0,0
917,8864190395087535026,2016-05-06 00:31:23,122.76,40.85
918,-9139512098545222229,2016-05-06 00:31:59,106.19,28.33
919,6944644725640265232,2016-05-06 00:32:46,115.62,34.43
920,-1691467922047417128,2016-05-06 00:19:17,103.77,25.51
921,6140958121887640385,2016-05-06 00:19:04,118.15,24.54
922,-1588924392657475573,2016-05-06 00:19:18,115.97,38.67
923,-1588924392657475573,2016-05-06 00:19:49,115.97,38.67
924,5323377230952897490,2016-05-06 00:15:47,0,0
925,4657697113512107583,2016-05-06 00:02:47,0,0
926,7037280812549866354,2016-05-06 00:02:56,113.92,22.65
